key,Sentence,checked
710,"అయితే సెకండ్‌హాఫ్‌లో కొన్ని ట్వీస్ట్ లు ఆడియన్స్‌ ముందే అంచనా వేయగలిగేలా ఉన్నాయి.
",0
711,"థ్రిల్లర్ సినిమాకు ఇది డ్రాబ‍్యాక్‌ అనే చెప్పాలి.
",0
712,"సినిమాటోగ్రఫి, ఎడిటింగ్‌, నిర్మాణ విలువలు సినిమా స్థాయికి తగ్గట్టుగా ఉన్నాయి.
",0
713,"విలక్షణ దర్శకుడు రామ్‌ గోపాల్‌ వర్మ, కింగ్‌ నాగార్జున దాదాపు పాతికేళ్ల తర్వాత మళ్లీ చేతులు కలిపారు.
",0
714,"ఈ క్రేజీ కాంబోలో తెరకెక్కిన చిత్రమే ఆఫీసర్‌.
",0
715,"కర్ణాటకకు చెందిన ఐపీఎస్‌ ఆఫీసర్‌ ప్రసన్న జీవితం ఆధారంగా ఈ చిత్రాన్ని తెరకెక్కించినట్లు వర్మ చెప్పుకొచ్చాడు.
",0
716,"మరి వీరిద్దరి కాంబోలో తెరకెక్కిన ఈ కాప్‌ యాక్షన్‌ థ్రిల్లర్‌ ప్రేక్షకులను మెప్పించగలిగిందా? వరుస పరాజయాలతో ఉన్న వర్మకు ఊరట లభించిందా? రివ్యూలోకి వెళ్లి చూద్దాం.
",0
717,"ముంబైలో ఉండే పోలీస్ ఆఫీసర్ నారాయణ్‌ పసారి(ఫెరోజ్‌ అబ్బాసీ) ముంబైలో ఎన్‌కౌంటర్‌ స్పెషలిస్ట్‌.
",0
718,"వరుస ఎన్‌కౌంటర్‌లతో ముంబైలో మాఫియా అనేది లేకుండా చేస్తుంటాడు.
",0
719,"దీంతో ప్రజల్లో అతనికి ఫ్యాన్‌ ఫాలోయింగ్‌ ఏర్పడుతుంది.
",0
720,"అయితే అదే సమయంలో నారాయణ ఓ ఫేక్‌ ఎన్‌కౌంటర్‌ కేసులో చిక్కుకుంటాడు.
",0
721,"ఇందులో నిజానిజాలు నిగ్గు తేల్చేందుకు హైదరాబాద్ నుంచి స్పెషల్ ఆఫీసర్ శివాజీ రావు(నాగార్జున)ను అపాయింట్ చేస్తుంది కోర్ట్.
",0
722,"విచారణలో పసారికి అండర్‌ వరల్డ్‌తో సంబంధాలు ఉన్నట్లు తేలుతుంది.
",0
723,"దీంతో పసారిని అరెస్ట్‌ చేసి కోర్టు బోనులో నిలబెడతాడు శివాజీ.
",0
724,"అయితే తన నెట్‌వర్క్‌ను ఉపయోగించి పసారి నిర్దోషిగా బయటపడతాడు.
",0
725,"కేసు ఓడిపోవటం ఇష్టం లేని శివాజీ ముంబై క్రైమ్‌ బ్రాంచ్‌కు ట్రాన్స్‌ఫర్‌ చేయించుకుని అక్కడే ఉండిపోతాడు.
",0
726,"తనని అరెస్ట్‌ చేయించాడన్న పగతో పసారి.
",0
727,"శివాజీపై పగబడతాడు.
",0
728,"అక్కడి నుంచి వీరిద్దరి మధ్య వార్‌ మొదలౌతుంది.
",0
729,"తర్వాత జరిగే పరిణామాలు, మధ్యలో ఓ ట్విస్ట్‌, చివరకు యుద్ధంలో గెలుపు ఎవరిది? అన్నదే ఆఫీసర్‌ చిత్ర కథ.
",0
730,"సీరియస్‌ పోలీసాఫీసర్‌ పాత్రలో నాగార్జున మెప్పించాడు.
",0
731,"థ్రిల్లర్‌ సినిమాకు కావాల్సిన ఇంటెన్సిటీని తన నటనలో చూపించాడు.
",0
732,"ఈ వయసులో కూడా ఫిట్‌గా కనిపించాడు.
",0
733,"శివాజీ పాత్రకు తన వంతు న్యాయం చేశాడు.
",0
734,"ఇక హీరోయిన్‌ సైరా మరీన్‌ది చిన్న పాత్రే.
",0
735,"నటనపరంగా ఫర్వాలేదనిపించింది.
",0
736,"నెగటివ్‌ రోల్‌తో ఫెరోజ్‌ అబ్బాసీ మెప్పించాడు.
",0
737,"అవినీతి అధికారిగా పసారీ పాత్రలో ఆకట్టుకున్నాడు.
",0
738,"బేబీ కావ్య నటన బావుంది.
",0
739,"అజయ్‌ తప్ప మిగతా పాత్రలన్నీ తెలుగు ప్రేక్షకులకు అంతగా తెలియనివే.
",0
740,"విశ్లేషణ.
",0
741,"నాగార్జున, రామ్‌ గోపాల్‌ వర్మ కాంబోలో సినిమా అనౌన్స్‌ చేసినప్పుడు ప్రేక్షకుల్లో అంచనాలు పెరిగిపోయాయి.
",0
742,"అయితే టీజర్‌, ట్రైలర్‌ రిలీజ్‌ అయ్యాక ఆ అంచనాలపై ఒకరకమైన అనుమానాలు మొదలయ్యాయి.
",0
743,"నాగార్జున-విలన్‌ పాత్రలను తీర్చి దిద్దిన తీరు, ఫస్టాఫ్‌లో డిఫరెంట్‌ స్టోరీ లైన్‌ చిత్రంపై ప్రేక్షకుల్లో ఆసక్తిని పెంచుతాయి.
",0
744,"కానీ, సెకండాఫ్‌లో వర్మ ఆ అంచనాలను కొనసాగించలేకపోయాడు.
",0
745,"నెమ్మదిగా సాగే కథనం, పాటలు ప్రేక్షకులకు చికాకు పుట్టిస్తాయి.
",0
